text,label
وانت ايها الاحمق لمادا الساعة مرة فاليمين ومرة فاليسار,neg
si lmhaf جاني كيف ما سمعت لل musique متاعو في كليب هذا كي Alan Walker DJ حتي في  ماسك   bravo si lmhaf خدمة مزيانة في ايطار التوعية وفي إيطار تشجيع  💖💖💖💖💖,pos
يعطيك الصحة سامي على البرنامج,pos
رب يستر تونس وشبابها من كل هذه الفتن التي تخربونا بها عقول ابناء جلدتكم.   اللهم سلم يارب,neg
sa77it tunisie telecom,pos
تحية من ابن ااصحرى زعفران دوز قبلي,pos
والله طلعت عبير أرجل منكم,pos
تبركله عليه حلوه ياسر يا بنت الخظراء,pos
أرجو دعم قناتي بالإشتراك و تفعيل جرس التنبيهات، شكرًا,pos
Kol marra tesma3 5riba,neg
الله يهديكم أجمعين  شبااب مسلمين ضايعين,neg
عنو الحق علاء والله يعاملهم كتر نرمالمو,pos
يخي انتوما معرسين,neg
يعتيك سح 😙😘😚😍,neg
طمنتنا,neg
"ملا وهرة يا لطفي يا معلم مايهمكش فالتوانسة راهو ما يعجبهم شيئ وصناع سامي الفهري يزينا منهم راهم ماسطين لاسطين برشة برشة.
Bonne chance ya lotfi ya m3alem♥♡",pos
Babziiz Nasra hhhhhh haw jeyin haw jeyin,pos
من عام 2011 ماجاش عام خير من خوه   اللطف يا ربي,neg
عملت نقبة في الماء..,neg
احسنت ياسي محمد بوغلاب فسرت فابدعت واضيف لما ذكرت ان الله يخاطب نبيه صلا الله عليه وسلم ...ويقول عزه من قاءل....وما انت بوكيل....وان امم الاخلاق ما بقيت فان ما ذهبت اخلاقهم ذهبوا والله سبحانه وتعالى اثنى علا الاخلاق...واليوم نعيش في زمن العرب المتعفن والرديء....لقد قرات في الفيسبوك بعض الجبناء من غير اسم والدبابير يهاجمونك...لا تهتم واصل وربي معك,pos
تكركر في شلاكتها و تتشرط على كرهبة 😂😂,neg
شد صيح في حقك وما تسامحش وما تعطيش الفرصة لها الشيطان ان ينتصر,neg
Magnifique !,pos
لا ماتقولو الكلام موش معقول منيش مصدق باش نموت ههه,neg
لازم ثورة اخرى ما ثماش حل آخر. كلاب جواعة قد ما نهبوا فلوس الشغل و رغم المساعدات بالمليارات من دول أجنبية ما زالو ينهشو فينا و توة دايرين على المواطنين بالخارج,neg
Bagret echacha la 9alou wa7ch echacha malla bhim.,neg
فلستوها وليتوا تتشدقوا اطلع فلس يفلسك,neg
Yekhi f chkoun yeklachi ??,neg
شكون شلق بحاجة جعفر يقولولو واش يقول فما صوت مرا تقلو واش يقول في الكيت ركزو مليح,neg
ببساطة الرادع و العقاب المؤلم غير موجود و بالتالي الظاهرة لم و لن تنتهي,neg
انا نعرف نحكي بالفرنسية  moi je sais parlé en français,pos
لا حول ولا قوه الا بالله العلي العظيم,neg
Lotfiiiiiiiii,pos
انت معلم ياغلاب ، اضرب على الرقبة .,pos
ارجوكم خاوتي اشتركو بقناتي ومردوده,pos
الله لايلحقنا لهذه الاوضاع و هذه نتائح الحرية الزائفة و حصاد الانفتاح لي راه في مجتمع,neg
بورقيبة عميل خاين كلب فرنسا الاستعمارية,neg
Encore pire que lotfi  mostawè monhate  likom  2,neg
الله ينتقم منك ومن كل الي سرق لبلاد وضلم الشعب ومازال يقوم بذلك إلى يومنا هذا.,neg
ربي. يقدر الخير ان شاء الله,pos
ملاّ منيكين و ما يعملوش ألفين لا مبدأ لا تربية لا أخلاق لا إحترام لا ثقافة و الماكلة و النوم و السرقة و المضهر حدّث و لا حرج تو هاذي هيأة متع واحد أمو والا بوه يعملو عليه باش يهز معاهم الحمل مساكن كان الوالدين اللي بقعدو يقاسيو و شدين الصف قدام الحبوسات و بعد يقلك راجل و ولد حومة و يوشم إسم أمو تقول جاب الصيد من وضنو و كان تنصحو تو يلعبها أنشتاين,neg
Wallah la3dhiiiim kan yjini bouya ykollii nekteblek ay 7aja ghir 5wetiii la ne9bilha ! Chay y2assaf wallah allah yar7am ela kan sbab w bara ...,neg
نفس الموضوع تاع الواي الواي ف دزاير غير حنا صرات عندنا ف 2014 😂😂😂🇩🇿  يعني ظاهرة مش مليحة و زاد لحقتكم retard 😂😂,neg
Faaamech parti 3 :(,pos
j'aime l'émission mais sami laisse les gens parlés merde!,pos
انهضو يانسور قرطاج 🦅,neg
ههه والله يمثلي للابس مريول الترجي برسمي كلاموو واقعي على الاخر 😘👍💪💪,pos
تواااا هذااا آش دخْلو في التعليم ؟  شنواا مستواه ؟؟؟,neg
قريب يهز الرمل بالحفنة، لا حول ولا قوة الا بالله العلي العظيم واتوب اليه استغفر الله العظيم ،حسبنا الله ونعم الوكيل فيهم جميعا,neg
اللهم احفظ مدينة كنعان   وأهلها  الاصليون هي مدينه يعقوب عليه السلام,pos
علاء البوتوكس تاعو راح هههه لازم يعاودو ؛ بدا الكبر يبان يا علولو.,neg
الكذب و الرخس...,neg
Enahdha weklabha Houma sbab 5arab tounes WAmenha,neg
يا ربي صبر بلاد تحطيم فينو رائيس دولة.,neg
Etayeh sa3dek 9rab,neg
ملا انجار تفش,neg
الله يتولئ امرهم يارب,neg
في ليل يخرجو هوما وفي النهار يخروجوخواتهم يخدمو عليهم,neg
سكرو عليه الحدود و ردوا بالكم تخليوه يدخل.,neg
Kon kan lboliss dal marrib kon nako imah,neg
Merci,pos
Nikouni kan 3arastouuuu dirabkommm mêla 3a9leya mnaykaaaaa fahminnn zok omhaaa,neg
يرحم بوك ونعم التربيه واحيك علي الاخلاق العاليه,pos
3ala9al barnamej taw3awi wmoufakrin wmastour 5ir men3adi man9olek,pos
فشتحكي بلاد بهية جون احلا جو,pos
ألم يقل لكم علماأ الأمة لا تخرجوا ظد زين العابدين  وقلتم ثورة مباركة أنظروا ماحل بأهل توتس من فقر  وظلم وتعدي وسرقات وغتصابات  هل نفعكم موروا والغتوشي الكذاب وبعض الهاربين أثناء زين العابدين  ندعوا رئيس تونس أن يجعل الأمركما كان أيام زين العابدين وان يحارب العلمانيين والملاحدة في توتس وانيجعل أئمة السنة في المساجد   المهم الحذر  الأحباش  الذين يدعونأنهم سلفيين الحذر من دعاة الخوارج امثال الكلب بشير بن حسن الذي يسب ويشتم في اهل العلم  والذي حرضظد بن علي واليوم لكم نظرة هل مازلتم تكافحون لاجل العلمانية وإياكم ان تتبعوا كلاب جهنم دعاة الخوارج يااهل تونس  فقد راينا فيكم تبرج وسفور وعلمانية وكثير من المعاصي  (كما تكنوا يولى عليكم ) مقولة الصحابة في الرعية   وربي يهدي حكامنا وولات امورنا وسلام,neg
زبر <b>_</b>,neg
كلام في الصميم حفظك الله,pos
عندو الحق يعرف هوا وصحابو إلى ماخلاو شي نهبو كل شي حسبي الله ونعم الوكيل فيهم,neg
الرابحي  بهيم ياسر,neg
مبروك واخيرا رجعتو لبلادنا الكل,pos
Mousalsel 3alami,pos
1wwx,pos
صحافي صامط وجه قاسح اذا بغيت تعاون ما تعريش الناس و تفضحهم و زيد السيد حشمان و يبكي وانت صامط تقوله علاش عايش هنا علاه هوايته يعيش في غار لوكان لقى خير لوكان قعد تم ياخي خرجتلي قلبي,neg
الطف,neg
Magnifique bonne continuation,pos
نحبوك رانا نشالله يوصلوك ميساجاتي,pos
Bravo king Safi,pos
في البقعة  هاكي بذات تلقى كان العاهرة و اختها  القح..😡😡,neg
عياض اللوني كالفنانة صباح كل مرة عند راجل ...من كثرة التثرثير ولا لقبه اللومي,neg
نتجه بالسرعة القصوى نتجه نحو 14 قرن إلى الوراء قريبا قريبا المداواة فقط  بزيت الخروع  تكبس راسك وترقد,pos
كرفهاقارصة خنفوس الفول,neg
يعطيكم  الصحة bravo,pos
ملا اعمل نصبة وبيع الي باش تبيع وكي تعمل براكة حشيتو ..اه في ايدك 30سنة .,neg
Ya يا راحة وسبعة حجرات,neg
"انت ذكي يا سامي الفهري اما نهايات مسلسلاتك مفاجئت

ويمكن ماتقنعش برشت وباش يكون في بالك الجزء الثالث راك بلبزتووووووو. يااااااااااااسر",pos
Bravoooo de germany,pos
Un grand Bravo benti,pos
Allah yarhem waldik ya Mohamed ya Boughalleb !!!!...,pos
Bellissima!!!!!,neg
القانون  فوق  الجميع  يملك  قناة  تونسنا   والا  فرنسسنا,neg
اصلا يشتغل في الاسود  تعدي عالقانون من العرف  كيفاه تسكت الدولة على واحد يخدم في السود ثانيا   التونسا الطل يعرفوا اللي مستحيل واحد افريقي يستطيع يتجلطم على عرفوا وهو من غير اواق  اذا واضحة العملية   من العرف الحقير الحيوان,neg
والله حرت في حجا الصحافة علاش قعدا تفضح في التونسا,neg
للمصدقية أين البيان الصحفي؟,neg
تقول عليك اول ضحية براكاج...الزواولة تغتصب و تتقتل و ما يرجعش حقهم,neg
العم ضاهر شمام ملي دخل هو ينفنف الوقت كلو و هاذي عادة عند الناس الي تشم في الكوكا,neg
Massage with happy end,pos
جاب ربي بطبيعتهم مش جايينكم رتاحو منكم,neg
هواحنالمانتقدم نخطب البنت ونتزوجهاونقعدنضرب فيهاليش مانخليهامعززةمكرمةببيت اهلهاوكل انسان حافظ نفسه وحافظ كرامته,neg
0️⃣8️⃣,pos
هذا ميضهر كان واحد طحان مدخلو بوه لستاغ و عايش فاها فساد و يحشي فيه بالقوي هي و مهندسين و طبة هجت خلي واحد بهيم كيفك انت,neg
علاااااه هكاااااااا,neg
لا حياء في الدين,neg
جمبلة الاغنية,neg
أغبى مداهمة والله ظحكتني الشرطة التونسية,neg
اليعقوبي اكبر رهدان في تونس الأساتذة النواب قدام عينيه ما يتفاوضش عليهم ويحكي على الشغورات,neg
قد ما تفرجت في مسلسلات اما يبقى من اقوى الاعمال الي تفرجت فيهم خاصة قوة الإخراج,pos
الرداءة تبرر افعال الرداءة,neg
ce qui est extraordinaire dans cette émission c'est que l'animateur écoute ses invités il est très sympa et particulièrement cette émission avec cette dame elle est juste magnifique merci Monsieur Djafer je suis algerienne je suis vos émissions du Canada merci pour tout,pos
مسلسل قمة فالروعة،برااافو عليكم خاوتنا التوانسة إن شاء الله فيها جزء سادس مدام فيه نهاية مفتوحة,pos
Win l9awhom hal ra9asa🤐🤐🤮,neg
ربي معاه,pos
🇹🇳🇹🇳🇹🇳🇹🇳🇹🇳🇹🇳🇹🇳🇹🇳🇹🇳🇹🇳🇹🇳🇹🇳🇹🇳🇹🇳🇹🇳🇹🇳🇹🇳🇹🇳🇹🇳🇹🇳👍,pos
